timestamp,open,high,low,close,volume
2026-03-22 18:00:00,6510.0,6538.0,6505.0,6529.25,12179
2026-03-22 18:05:00,6529.25,6540.0,6527.5,6537.25,4353
2026-03-22 18:10:00,6537.0,6538.25,6527.0,6532.75,3544
2026-03-22 18:15:00,6532.5,6538.75,6532.25,6534.25,2998
2026-03-22 18:20:00,6534.25,6552.5,6532.75,6548.75,5141
2026-03-22 18:25:00,6548.5,6562.0,6547.75,6555.0,4864
2026-03-22 18:30:00,6555.0,6560.0,6548.0,6548.75,3231
2026-03-22 18:35:00,6548.75,6554.5,6546.75,6546.75,2142
2026-03-22 18:40:00,6547.0,6550.5,6543.0,6544.25,1935
2026-03-22 18:45:00,6544.5,6548.25,6544.0,6546.75,1311
2026-03-22 18:50:00,6546.5,6551.5,6546.0,6547.0,1497
2026-03-22 18:55:00,6546.75,6550.25,6545.0,6546.5,882
2026-03-22 19:00:00,6546.75,6555.75,6546.5,6553.25,1655
2026-03-22 19:05:00,6553.5,6555.5,6552.25,6554.25,889
2026-03-22 19:10:00,6554.5,6557.25,6553.75,6556.25,889
2026-03-22 19:15:00,6556.25,6557.5,6548.5,6549.75,1234
2026-03-22 19:20:00,6549.5,6551.0,6545.75,6548.5,1201
2026-03-22 19:25:00,6548.25,6549.0,6544.25,6545.0,784
2026-03-22 19:30:00,6545.0,6548.5,6542.25,6542.75,964
2026-03-22 19:35:00,6543.25,6546.75,6542.75,6544.5,752
2026-03-22 19:40:00,6544.5,6546.5,6543.0,6545.0,769
2026-03-22 19:45:00,6545.0,6545.0,6537.5,6539.25,2370
2026-03-22 19:50:00,6539.25,6542.5,6533.0,6533.5,1640
2026-03-22 19:55:00,6533.75,6540.25,6533.5,6539.5,1694
2026-03-22 20:00:00,6539.75,6544.0,6538.0,6540.5,1856
2026-03-22 20:05:00,6540.5,6547.0,6533.75,6543.25,2324
2026-03-22 20:10:00,6543.25,6553.5,6543.0,6550.5,2788
2026-03-22 20:15:00,6550.25,6551.5,6544.5,6547.5,2278
2026-03-22 20:20:00,6547.25,6555.5,6546.75,6551.25,2564
2026-03-22 20:25:00,6551.5,6553.25,6546.25,6547.75,1578
2026-03-22 20:30:00,6548.0,6550.0,6537.5,6538.0,2147
2026-03-22 20:35:00,6538.5,6540.0,6530.5,6531.0,2920
2026-03-22 20:40:00,6531.25,6536.0,6527.75,6535.25,2629
2026-03-22 20:45:00,6534.75,6536.5,6530.75,6534.5,2013
2026-03-22 20:50:00,6534.5,6537.0,6525.5,6526.75,2452
2026-03-22 20:55:00,6526.75,6529.25,6523.75,6525.75,3107
2026-03-22 21:00:00,6525.75,6531.5,6522.25,6530.0,3763
2026-03-22 21:05:00,6529.75,6540.0,6526.5,6535.5,2346
2026-03-22 21:10:00,6535.0,6538.5,6532.5,6537.75,1924
2026-03-22 21:15:00,6537.75,6544.5,6536.5,6544.5,2019
2026-03-22 21:20:00,6544.75,6546.5,6541.5,6545.5,1819
2026-03-22 21:25:00,6545.25,6547.25,6543.25,6544.75,1444
2026-03-22 21:30:00,6544.75,6549.25,6541.5,6545.75,1844
2026-03-22 21:35:00,6545.75,6554.0,6544.0,6552.0,2273
2026-03-22 21:40:00,6552.0,6553.5,6549.25,6552.5,1509
2026-03-22 21:45:00,6552.5,6554.0,6548.0,6549.0,1369
2026-03-22 21:50:00,6549.25,6551.5,6546.75,6549.25,1562
2026-03-22 21:55:00,6549.25,6552.5,6548.5,6549.25,962
2026-03-22 22:00:00,6549.5,6552.25,6548.0,6550.25,894
2026-03-22 22:05:00,6550.5,6554.0,6549.0,6553.0,1059
2026-03-22 22:10:00,6553.0,6554.0,6545.0,6546.25,1192
2026-03-22 22:15:00,6546.5,6550.5,6543.75,6547.75,1448
2026-03-22 22:20:00,6548.0,6552.0,6547.25,6549.5,1149
2026-03-22 22:25:00,6549.0,6554.25,6547.5,6549.0,1248
2026-03-22 22:30:00,6548.5,6549.0,6545.5,6545.75,1109
2026-03-22 22:35:00,6545.75,6546.5,6541.75,6542.0,1096
2026-03-22 22:40:00,6542.0,6545.25,6540.75,6541.75,1141
2026-03-22 22:45:00,6541.5,6542.25,6537.5,6538.25,1127
2026-03-22 22:50:00,6538.0,6539.5,6535.5,6537.75,961
2026-03-22 22:55:00,6538.0,6541.5,6537.5,6540.25,839
2026-03-22 23:00:00,6540.25,6544.5,6540.25,6543.5,812
2026-03-22 23:05:00,6543.25,6543.5,6539.25,6539.25,646
2026-03-22 23:10:00,6539.25,6540.25,6532.75,6533.25,1535
2026-03-22 23:15:00,6533.25,6535.5,6531.25,6533.75,1740
2026-03-22 23:20:00,6533.5,6536.75,6533.25,6534.25,916
2026-03-22 23:25:00,6534.25,6537.5,6534.0,6535.25,840
2026-03-22 23:30:00,6535.0,6536.25,6532.0,6536.25,911
2026-03-22 23:35:00,6536.0,6536.25,6533.0,6533.25,732
2026-03-22 23:40:00,6533.5,6534.5,6529.25,6532.25,1045
2026-03-22 23:45:00,6532.5,6533.5,6528.5,6529.0,716
2026-03-22 23:50:00,6529.0,6530.0,6526.25,6526.75,869
2026-03-22 23:55:00,6526.75,6526.75,6524.0,6524.5,1111
2026-03-23 00:00:00,6524.75,6528.5,6523.25,6524.75,1107
2026-03-23 00:05:00,6524.75,6528.5,6524.25,6526.25,914
2026-03-23 00:10:00,6526.25,6529.25,6525.75,6528.0,624
2026-03-23 00:15:00,6528.0,6531.75,6527.5,6530.75,787
2026-03-23 00:20:00,6531.0,6532.0,6528.5,6531.5,528
2026-03-23 00:25:00,6531.5,6534.75,6531.25,6533.0,784
2026-03-23 00:30:00,6533.0,6534.25,6532.0,6534.0,446
2026-03-23 00:35:00,6534.0,6536.5,6533.75,6535.75,506
2026-03-23 00:40:00,6536.0,6536.0,6532.0,6532.25,541
2026-03-23 00:45:00,6532.25,6535.25,6531.0,6531.5,527
2026-03-23 00:50:00,6531.25,6533.0,6531.0,6532.5,431
2026-03-23 00:55:00,6532.5,6536.75,6532.25,6534.75,630
2026-03-23 01:00:00,6534.75,6539.25,6534.0,6536.25,818
