timestamp,open,high,low,close,volume
2026-03-22 18:00:00,6510.0,6562.0,6505.0,6546.5,44077
2026-03-22 19:00:00,6546.75,6557.5,6533.0,6539.5,14841
2026-03-22 20:00:00,6539.75,6555.5,6523.75,6525.75,28656
2026-03-22 21:00:00,6525.75,6554.0,6522.25,6549.25,22834
2026-03-22 22:00:00,6549.5,6554.25,6535.5,6540.25,13263
2026-03-22 23:00:00,6540.25,6544.5,6524.0,6524.5,11873
2026-03-23 00:00:00,6524.75,6536.75,6523.25,6534.75,7825
2026-03-23 01:00:00,6534.75,6542.5,6520.25,6530.0,12270
2026-03-23 02:00:00,6529.75,6530.75,6496.75,6503.75,19536
2026-03-23 03:00:00,6504.0,6517.75,6483.5,6497.75,29955
2026-03-23 04:00:00,6497.5,6524.75,6497.25,6518.75,35209
2026-03-23 05:00:00,6519.0,6527.25,6498.75,6506.25,28566
2026-03-23 06:00:00,6506.0,6518.0,6490.0,6506.75,34062
2026-03-23 07:00:00,6506.75,6748.0,6506.0,6638.75,226389
2026-03-23 08:00:00,6639.0,6696.5,6625.0,6690.75,108373
2026-03-23 09:00:00,6691.0,6698.0,6638.0,6680.25,203495
2026-03-23 10:00:00,6680.0,6701.5,6663.5,6689.0,212776
2026-03-23 11:00:00,6689.0,6704.75,6635.5,6637.25,256193
2026-03-23 12:00:00,6637.25,6653.75,6616.0,6632.75,210690
2026-03-23 13:00:00,6632.75,6660.25,6620.0,6658.0,139421
2026-03-23 14:00:00,6658.0,6674.25,6642.5,6667.0,133150
2026-03-23 15:00:00,6667.25,6667.75,6631.25,6631.5,211324
2026-03-23 16:00:00,6631.5,6639.25,6621.0,6632.75,62289
2026-03-23 18:00:00,6635.0,6652.5,6624.5,6650.75,10225
2026-03-23 19:00:00,6651.0,6651.0,6637.75,6645.0,7429
2026-03-23 20:00:00,6645.0,6645.25,6598.25,6612.5,28254
2026-03-23 21:00:00,6613.25,6613.75,6591.0,6599.0,16473
2026-03-23 22:00:00,6598.75,6607.0,6590.0,6596.25,11332
2026-03-23 23:00:00,6596.75,6603.0,6592.25,6603.0,6338
2026-03-24 00:00:00,6603.0,6608.75,6594.5,6598.0,4813
2026-03-24 01:00:00,6598.0,6609.5,6582.5,6597.25,12537
2026-03-24 02:00:00,6598.0,6630.0,6597.25,6624.5,12077
2026-03-24 03:00:00,6624.5,6653.5,6623.0,6644.75,23989
2026-03-24 04:00:00,6645.25,6651.75,6619.25,6622.5,28985
2026-03-24 05:00:00,6623.0,6635.25,6604.25,6631.75,20369
2026-03-24 06:00:00,6631.75,6635.25,6620.0,6630.0,16813
2026-03-24 07:00:00,6630.0,6633.75,6604.25,6627.0,27027
2026-03-24 08:00:00,6626.75,6630.5,6596.25,6599.75,36967
2026-03-24 09:00:00,6599.75,6606.0,6573.5,6589.75,198734
2026-03-24 10:00:00,6590.0,6635.25,6587.25,6615.0,343175
2026-03-24 11:00:00,6615.25,6646.0,6614.5,6625.75,190577
2026-03-24 12:00:00,6626.0,6638.0,6615.25,6626.5,155242
2026-03-24 13:00:00,6626.5,6629.25,6598.5,6618.25,195165
2026-03-24 14:00:00,6618.25,6641.75,6607.25,6623.75,163079
2026-03-24 15:00:00,6623.75,6632.25,6600.25,6607.0,194501
2026-03-24 16:00:00,6607.0,6680.5,6605.75,6646.25,151536
2026-03-24 18:00:00,6646.5,6660.75,6641.5,6655.25,15734
2026-03-24 19:00:00,6655.0,6659.0,6648.5,6651.0,10101
2026-03-24 20:00:00,6651.25,6671.5,6645.0,6661.0,20012
2026-03-24 21:00:00,6660.75,6665.0,6651.25,6652.5,11576
2026-03-24 22:00:00,6652.5,6653.25,6638.25,6639.0,12991
2026-03-24 23:00:00,6638.75,6649.5,6634.75,6648.0,9455
2026-03-25 00:00:00,6648.0,6659.25,6647.25,6657.75,7785
