timestamp,open,high,low,close,volume
2026-03-22 22:59:00,6540.75,6541.25,6540.25,6540.25,160
2026-03-22 23:00:00,6540.25,6543.0,6540.25,6542.75,288
2026-03-22 23:01:00,6542.5,6543.5,6540.5,6543.5,173
2026-03-22 23:02:00,6543.5,6544.5,6543.0,6544.5,145
2026-03-22 23:03:00,6544.25,6544.5,6542.5,6543.25,138
2026-03-22 23:04:00,6543.25,6543.75,6542.5,6543.5,68
2026-03-22 23:05:00,6543.25,6543.5,6540.5,6540.5,108
2026-03-22 23:06:00,6540.75,6542.25,6540.75,6541.25,129
2026-03-22 23:07:00,6541.25,6543.0,6540.75,6542.5,148
2026-03-22 23:08:00,6542.5,6542.5,6539.5,6539.75,152
2026-03-22 23:09:00,6539.75,6540.25,6539.25,6539.25,109
2026-03-22 23:10:00,6539.25,6540.25,6539.25,6539.25,134
2026-03-22 23:11:00,6539.0,6539.5,6537.75,6537.75,194
2026-03-22 23:12:00,6538.0,6538.0,6533.5,6534.5,427
2026-03-22 23:13:00,6534.5,6535.5,6534.0,6535.0,344
2026-03-22 23:14:00,6534.75,6534.75,6532.75,6533.25,436
2026-03-22 23:15:00,6533.25,6533.75,6532.0,6532.5,292
2026-03-22 23:16:00,6532.25,6535.5,6532.25,6534.25,394
2026-03-22 23:17:00,6534.0,6535.0,6533.5,6534.25,268
2026-03-22 23:18:00,6534.0,6534.25,6531.25,6532.0,500
2026-03-22 23:19:00,6532.0,6534.0,6532.0,6533.75,286
2026-03-22 23:20:00,6533.5,6536.25,6533.5,6535.75,235
2026-03-22 23:21:00,6535.25,6536.75,6535.25,6535.5,212
2026-03-22 23:22:00,6535.5,6536.5,6535.5,6536.0,143
2026-03-22 23:23:00,6536.0,6536.0,6534.0,6534.75,161
2026-03-22 23:24:00,6534.75,6535.5,6533.25,6534.25,165
2026-03-22 23:25:00,6534.25,6535.75,6534.0,6534.75,154
2026-03-22 23:26:00,6534.75,6537.5,6534.75,6537.0,270
2026-03-22 23:27:00,6537.0,6537.25,6534.75,6534.75,241
2026-03-22 23:28:00,6534.75,6535.25,6534.25,6534.75,108
2026-03-22 23:29:00,6534.5,6535.25,6534.25,6535.25,67
2026-03-22 23:30:00,6535.0,6535.75,6533.0,6533.5,166
2026-03-22 23:31:00,6533.75,6535.75,6533.75,6535.75,207
2026-03-22 23:32:00,6535.5,6535.5,6534.0,6534.5,125
2026-03-22 23:33:00,6534.25,6534.5,6532.0,6532.75,190
2026-03-22 23:34:00,6532.5,6536.25,6532.5,6536.25,223
2026-03-22 23:35:00,6536.0,6536.25,6533.75,6534.75,191
2026-03-22 23:36:00,6534.75,6534.75,6533.0,6534.0,108
2026-03-22 23:37:00,6533.75,6535.25,6533.5,6534.25,100
2026-03-22 23:38:00,6534.0,6534.75,6533.75,6534.75,93
2026-03-22 23:39:00,6534.75,6535.25,6533.0,6533.25,240
2026-03-22 23:40:00,6533.5,6534.5,6532.5,6532.5,145
2026-03-22 23:41:00,6532.5,6533.0,6531.5,6531.5,107
2026-03-22 23:42:00,6531.5,6531.75,6529.25,6530.75,362
2026-03-22 23:43:00,6530.5,6531.5,6529.75,6530.0,173
2026-03-22 23:44:00,6529.75,6533.0,6529.25,6532.25,258
2026-03-22 23:45:00,6532.5,6532.75,6529.75,6530.5,124
2026-03-22 23:46:00,6530.5,6533.5,6530.5,6531.75,268
2026-03-22 23:47:00,6531.75,6532.25,6530.75,6530.75,74
2026-03-22 23:48:00,6531.0,6531.5,6529.0,6529.75,142
2026-03-22 23:49:00,6530.0,6530.0,6528.5,6529.0,108
2026-03-22 23:50:00,6529.0,6529.25,6526.75,6527.75,311
2026-03-22 23:51:00,6527.75,6530.0,6527.75,6529.5,174
2026-03-22 23:52:00,6529.5,6529.75,6528.5,6528.75,119
2026-03-22 23:53:00,6528.75,6529.0,6526.75,6528.0,138
2026-03-22 23:54:00,6528.0,6528.0,6526.25,6526.75,127
2026-03-22 23:55:00,6526.75,6526.75,6525.0,6525.25,231
2026-03-22 23:56:00,6525.25,6526.75,6525.0,6525.25,246
2026-03-22 23:57:00,6525.5,6525.75,6524.5,6524.75,219
2026-03-22 23:58:00,6524.5,6525.0,6524.0,6524.75,200
2026-03-22 23:59:00,6524.75,6525.5,6524.0,6524.5,215
2026-03-23 00:00:00,6524.75,6528.0,6524.5,6527.5,414
2026-03-23 00:01:00,6527.75,6528.5,6525.5,6525.5,245
2026-03-23 00:02:00,6525.75,6526.25,6523.75,6524.0,135
2026-03-23 00:03:00,6524.25,6524.5,6523.5,6523.75,168
2026-03-23 00:04:00,6523.75,6525.0,6523.25,6524.75,145
2026-03-23 00:05:00,6524.75,6526.0,6524.25,6525.5,120
2026-03-23 00:06:00,6525.25,6528.0,6525.25,6527.5,327
2026-03-23 00:07:00,6527.5,6528.5,6526.0,6526.5,217
2026-03-23 00:08:00,6526.25,6527.0,6525.5,6526.75,115
2026-03-23 00:09:00,6526.5,6527.5,6525.75,6526.25,135
2026-03-23 00:10:00,6526.25,6527.0,6526.0,6526.25,102
2026-03-23 00:11:00,6526.25,6527.75,6525.75,6527.25,109
2026-03-23 00:12:00,6527.0,6527.25,6526.0,6526.75,115
2026-03-23 00:13:00,6527.0,6529.25,6527.0,6527.75,205
2026-03-23 00:14:00,6528.0,6528.25,6526.75,6528.0,93
2026-03-23 00:15:00,6528.0,6528.75,6527.5,6528.75,85
2026-03-23 00:16:00,6528.5,6531.0,6528.5,6531.0,223
2026-03-23 00:17:00,6530.75,6531.75,6530.0,6531.25,202
2026-03-23 00:18:00,6531.5,6531.5,6529.0,6529.5,161
2026-03-23 00:19:00,6529.5,6530.75,6528.5,6530.75,116
2026-03-23 00:20:00,6531.0,6531.0,6528.5,6529.0,130
2026-03-23 00:21:00,6529.0,6531.5,6528.75,6531.5,127
2026-03-23 00:22:00,6531.5,6532.0,6531.0,6531.5,109
2026-03-23 00:23:00,6531.5,6531.5,6530.0,6530.0,90
2026-03-23 00:24:00,6530.25,6531.75,6530.0,6531.5,72
2026-03-23 00:25:00,6531.5,6532.0,6531.25,6531.5,64
2026-03-23 00:26:00,6531.5,6534.0,6531.5,6534.0,222
2026-03-23 00:27:00,6533.75,6534.75,6531.75,6532.0,230
2026-03-23 00:28:00,6532.25,6533.75,6532.0,6532.25,148
2026-03-23 00:29:00,6532.5,6533.0,6531.75,6533.0,120
2026-03-23 00:30:00,6533.0,6533.25,6532.0,6532.75,117
2026-03-23 00:31:00,6532.75,6534.25,6532.75,6533.5,126
2026-03-23 00:32:00,6533.75,6534.0,6533.0,6534.0,51
2026-03-23 00:33:00,6534.0,6534.0,6532.75,6533.25,72
2026-03-23 00:34:00,6533.25,6534.25,6532.75,6534.0,80
2026-03-23 00:35:00,6534.0,6534.5,6533.75,6534.5,56
2026-03-23 00:36:00,6534.5,6535.25,6534.25,6535.25,105
2026-03-23 00:37:00,6535.5,6536.0,6535.25,6535.25,142
