timestamp,open,high,low,close,volume
2026-03-22 18:00:00,6510.0,6562.0,6505.0,6555.0,33079
2026-03-22 18:30:00,6555.0,6560.0,6543.0,6546.5,10998
2026-03-22 19:00:00,6546.75,6557.5,6544.25,6545.0,6652
2026-03-22 19:30:00,6545.0,6548.5,6533.0,6539.5,8189
2026-03-22 20:00:00,6539.75,6555.5,6533.75,6547.75,13388
2026-03-22 20:30:00,6548.0,6550.0,6523.75,6525.75,15268
2026-03-22 21:00:00,6525.75,6547.25,6522.25,6544.75,13315
2026-03-22 21:30:00,6544.75,6554.0,6541.5,6549.25,9519
2026-03-22 22:00:00,6549.5,6554.25,6543.75,6549.0,6990
2026-03-22 22:30:00,6548.5,6549.0,6535.5,6540.25,6273
2026-03-22 23:00:00,6540.25,6544.5,6531.25,6535.25,6489
2026-03-22 23:30:00,6535.0,6536.25,6524.0,6524.5,5384
2026-03-23 00:00:00,6524.75,6534.75,6523.25,6533.0,4744
2026-03-23 00:30:00,6533.0,6536.75,6531.0,6534.75,3081
2026-03-23 01:00:00,6534.75,6542.5,6531.5,6533.25,4507
2026-03-23 01:30:00,6533.5,6536.25,6520.25,6530.0,7763
2026-03-23 02:00:00,6529.75,6530.75,6518.25,6519.25,6299
2026-03-23 02:30:00,6519.5,6520.25,6496.75,6503.75,13237
2026-03-23 03:00:00,6504.0,6517.75,6483.5,6490.25,17521
2026-03-23 03:30:00,6490.25,6506.75,6487.5,6497.75,12434
2026-03-23 04:00:00,6497.5,6516.25,6497.25,6509.0,18060
2026-03-23 04:30:00,6508.75,6524.75,6508.0,6518.75,17149
2026-03-23 05:00:00,6519.0,6527.25,6509.0,6518.5,14667
2026-03-23 05:30:00,6518.5,6518.75,6498.75,6506.25,13899
2026-03-23 06:00:00,6506.0,6517.0,6497.0,6498.75,12721
2026-03-23 06:30:00,6498.5,6518.0,6490.0,6506.75,21341
2026-03-23 07:00:00,6506.75,6748.0,6506.0,6676.0,144328
2026-03-23 07:30:00,6676.0,6727.25,6633.0,6638.75,82061
2026-03-23 08:00:00,6639.0,6674.75,6625.0,6666.25,48494
